1.417216 -0.011870161849655267  -0.00574758041729726 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.425408 -0.007358786063326981  -0.00574758041729726 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.4336 -0.005425339287579243  -0.00574758041729726 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.441792 -0.00510309815769015  -0.005264218722656092 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.449984 -0.006069821546844364  -0.00574758041729726 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.458176 -0.0010750840195742652  -0.005425339287579243 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.466368 -0.005908700982092166  -0.00413637476699475 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.4745599999999999 -0.013642488042405611  -0.004619736462535377 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.4827519999999998 0.003114050712797663  -0.0033307719402347257 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.4909439999999998 -0.012192402975986536  -0.008808871141117613 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.499136 -0.02330972173291582  -0.007358786063326981 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.507328 -0.0020418074151796056  -0.006069821546844364 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.51552 -0.013642488042405611  -0.004941977592681397 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
1.523712 0.0034362918472806807  -0.0030085308092295915 [2029.0, 473.0, 2260.0, 1068.0, 2304.0, 2304.0, 2304.0, 2304.0]
